   Normalised Error  Observed Rho  Calculated Rho  Original Weight  Final Weight C         P+  P-         C+  C-
       -0.01422      0.84884E+03    0.84836E+03     0.24998E+02     0.24998E+02  0        37   40        38   39
       -0.03766      0.68384E+03    0.68281E+03     0.24996E+02     0.24996E+02  0        38   41        39   40
       -0.11646      0.81385E+03    0.81007E+03     0.24997E+02     0.24997E+02  0        39   42        40   41
       -0.07838      0.10454E+04    0.10421E+04     0.24998E+02     0.24998E+02  0        40   43        41   42
        0.06996      0.77658E+03    0.77875E+03     0.24997E+02     0.24997E+02  0        41   44        42   43
       -0.02011      0.12393E+04    0.12383E+04     0.24999E+02     0.24999E+02  0        42   45        43   44
       -0.19640      0.12977E+04    0.12875E+04     0.24999E+02     0.24999E+02  0        43   46        44   45
        0.07659      0.10191E+04    0.10222E+04     0.24998E+02     0.24998E+02  0        44   47        45   46
        0.10413      0.15930E+04    0.15996E+04     0.24999E+02     0.24999E+02  0        45   48        46   47
        0.08987      0.13809E+04    0.13858E+04     0.24999E+02     0.24999E+02  0        46   49        47   48
       -0.09491      0.25865E+04    0.25767E+04     0.25000E+02     0.25000E+02  0        47   50        48   49
        0.20277      0.27033E+04    0.27253E+04     0.25000E+02     0.25000E+02  0        48   51        49   50
        0.01182      0.41691E+04    0.41711E+04     0.25000E+02     0.25000E+02  0        49   52        50   51
        0.29310      0.31784E+04    0.32159E+04     0.25000E+02     0.25000E+02  0        50   53        51   52
        0.19888      0.40024E+04    0.40344E+04     0.25000E+02     0.25000E+02  0        51   54        52   53
        0.23453      0.36775E+04    0.37122E+04     0.25000E+02     0.25000E+02  0        52   55        53   54
        0.10756      0.38453E+04    0.38619E+04     0.25000E+02     0.25000E+02  0        53   56        54   55
        0.11562      0.26649E+04    0.26772E+04     0.25000E+02     0.25000E+02  0        54   57        55   56
       -0.33395      0.44299E+04    0.43711E+04     0.25000E+02     0.25000E+02  0        55   58        56   57
       -3.79806      0.23721E+04    0.95530E+03     0.24999E+02     0.41760E+01  1         1    7         3    5
       -1.13192      0.96838E+03    0.92551E+03     0.24998E+02     0.24998E+02  0         2    8         4    6
        1.27657      0.97106E+03    0.10360E+04     0.24998E+02     0.19724E+02  1         3    9         5    7
        1.43634      0.90909E+03    0.97545E+03     0.24997E+02     0.20386E+02  1         4   10         6    8
        1.73488      0.92259E+03    0.10506E+04     0.24997E+02     0.13348E+02  1         5   11         7    9
       -1.30069      0.76819E+03    0.72923E+03     0.24996E+02     0.24996E+02  0         6   12         8   10
        2.61146      0.85317E+03    0.99584E+03     0.24997E+02     0.16889E+02  1         7   13         9   11
        1.81996      0.11781E+04    0.12982E+04     0.24998E+02     0.18747E+02  1         8   14        10   12
        0.20438      0.13539E+04    0.13650E+04     0.24999E+02     0.24999E+02  0         9   15        11   13
        0.31700      0.12292E+04    0.12449E+04     0.24998E+02     0.24998E+02  0        10   16        12   14
        0.78456      0.12844E+04    0.13254E+04     0.24998E+02     0.24998E+02  0        11   17        13   15
       -2.03743      0.16533E+04    0.14677E+04     0.24999E+02     0.17106E+02  1        12   18        14   16
       -1.62646      0.21555E+04    0.19771E+04     0.24999E+02     0.18825E+02  1        13   19        15   17
       -0.62697      0.19251E+04    0.18768E+04     0.24999E+02     0.24710E+02  1        14   20        16   18
       -0.76776      0.18346E+04    0.17784E+04     0.24999E+02     0.24644E+02  1        15   21        17   19
       -1.44132      0.19974E+04    0.18495E+04     0.24999E+02     0.18741E+02  1        16   22        18   20
       -1.43612      0.21825E+04    0.20344E+04     0.24999E+02     0.20427E+02  1        17   23        19   21
       -1.09924      0.19178E+04    0.18353E+04     0.24999E+02     0.24999E+02  0        18   24        20   22
       -0.62641      0.18311E+04    0.17858E+04     0.24999E+02     0.24999E+02  0        19   25        21   23
       -0.58710      0.17826E+04    0.17412E+04     0.24999E+02     0.24999E+02  0        20   26        22   24
       -0.65936      0.15621E+04    0.15214E+04     0.24998E+02     0.24998E+02  0        21   27        23   25
        0.00438      0.11452E+04    0.11454E+04     0.24997E+02     0.24997E+02  0        22   28        24   26
        0.08111      0.10891E+04    0.10926E+04     0.24997E+02     0.24997E+02  0        23   29        25   27
       -1.10031      0.14569E+04    0.13941E+04     0.24998E+02     0.24998E+02  0        24   30        26   28
       -1.49617      0.14968E+04    0.14014E+04     0.24998E+02     0.22725E+02  1        25   31        27   29
       -0.79887      0.78007E+03    0.75553E+03     0.24993E+02     0.24993E+02  0        26   32        28   30
        0.27123      0.52449E+03    0.53022E+03     0.24984E+02     0.24984E+02  0        27   33        29   31
       -0.16970      0.63186E+03    0.62759E+03     0.24989E+02     0.24989E+02  0        28   34        30   32
       -0.61294      0.63838E+03    0.62291E+03     0.24989E+02     0.24989E+02  0        29   35        31   33
       -0.29378      0.51255E+03    0.50656E+03     0.24982E+02     0.24982E+02  0        30   36        32   34
       -0.31127      0.59503E+03    0.58766E+03     0.24986E+02     0.24986E+02  0        31   37        33   35
       -0.47670      0.62670E+03    0.61486E+03     0.24988E+02     0.24988E+02  0        32   38        34   36
       -0.50938      0.47418E+03    0.46461E+03     0.24978E+02     0.24978E+02  0        33   39        35   37
       -0.25729      0.49559E+03    0.49051E+03     0.24979E+02     0.24979E+02  0        34   40        36   38
       -0.22701      0.55584E+03    0.55081E+03     0.24983E+02     0.24983E+02  0        35   41        37   39
       -0.33146      0.44816E+03    0.44225E+03     0.24974E+02     0.24974E+02  0        36   42        38   40
       -0.20947      0.42568E+03    0.42212E+03     0.24971E+02     0.24971E+02  0        37   43        39   41
       -0.05779      0.55423E+03    0.55295E+03     0.24982E+02     0.24982E+02  0        38   44        40   42
        0.06400      0.51614E+03    0.51746E+03     0.24980E+02     0.24980E+02  0        39   45        41   43
        0.07780      0.50802E+03    0.50960E+03     0.24978E+02     0.24978E+02  0        40   46        42   44
       -0.03805      0.53554E+03    0.53473E+03     0.24980E+02     0.24980E+02  0        41   47        43   45
        0.06864      0.51501E+03    0.51643E+03     0.24979E+02     0.24979E+02  0        42   48        44   46
       -0.05509      0.57433E+03    0.57306E+03     0.24983E+02     0.24983E+02  0        43   49        45   47
       -0.05564      0.83380E+03    0.83195E+03     0.24992E+02     0.24992E+02  0        44   50        46   48
        0.00317      0.13020E+04    0.13021E+04     0.24997E+02     0.24997E+02  0        45   51        47   49
       -0.25827      0.18649E+04    0.18457E+04     0.24998E+02     0.24998E+02  0        46   52        48   50
       -0.30157      0.19512E+04    0.19278E+04     0.24998E+02     0.24998E+02  0        47   53        49   51
        0.34398      0.10255E+04    0.10397E+04     0.24994E+02     0.24994E+02  0        48   54        50   52
        0.23595      0.13442E+04    0.13570E+04     0.24997E+02     0.24997E+02  0        49   55        51   53
       -0.15061      0.24461E+04    0.24314E+04     0.24999E+02     0.24999E+02  0        50   56        52   54
       -0.07666      0.28029E+04    0.27943E+04     0.24999E+02     0.24999E+02  0        51   57        53   55
        0.03769      0.15942E+04    0.15966E+04     0.24998E+02     0.24998E+02  0        52   58        54   56
       -2.03846      0.10755E+04    0.98293E+03     0.24990E+02     0.22656E+02  1         1   10         4    7
        1.16777      0.58671E+03    0.63394E+03     0.24986E+02     0.15082E+02  1         2   11         5    8
        1.35489      0.51576E+03    0.55601E+03     0.24982E+02     0.18031E+02  1         3   12         6    9
        0.36347      0.49153E+03    0.49997E+03     0.24980E+02     0.21345E+02  1         4   13         7   10
        0.48060      0.57672E+03    0.58793E+03     0.24985E+02     0.24985E+02  0         5   14         8   11
       -0.65795      0.85415E+03    0.83195E+03     0.24993E+02     0.24993E+02  0         6   15         9   12
        2.54543      0.12087E+04    0.14209E+04     0.24997E+02     0.15741E+02  1         7   16        10   13
        1.15614      0.10788E+04    0.11376E+04     0.24996E+02     0.21781E+02  1         8   17        11   14
       -0.43247      0.11547E+04    0.11349E+04     0.24996E+02     0.24996E+02  0         9   18        12   15
        0.26366      0.10124E+04    0.10231E+04     0.24995E+02     0.24995E+02  0        10   19        13   16
       -0.84558      0.11990E+04    0.11591E+04     0.24996E+02     0.24996E+02  0        11   20        14   17
       -0.48793      0.11913E+04    0.11683E+04     0.24996E+02     0.24996E+02  0        12   21        15   18
       -0.27852      0.13671E+04    0.13520E+04     0.24997E+02     0.24997E+02  0        13   22        16   19
       -0.38609      0.12142E+04    0.11956E+04     0.24996E+02     0.24996E+02  0        14   23        17   20
       -1.58375      0.14400E+04    0.13382E+04     0.24997E+02     0.21598E+02  1        15   24        18   21
       -1.48967      0.13916E+04    0.12970E+04     0.24997E+02     0.21145E+02  1        16   25        19   22
       -1.51257      0.15608E+04    0.14475E+04     0.24997E+02     0.20068E+02  1        17   26        20   23
       -1.25386      0.12858E+04    0.12224E+04     0.24996E+02     0.24780E+02  1        18   27        21   24
       -0.18490      0.91130E+03    0.90459E+03     0.24992E+02     0.24992E+02  0        19   28        22   25
        0.32042      0.61468E+03    0.62261E+03     0.24983E+02     0.24983E+02  0        20   29        23   26
        0.45811      0.64991E+03    0.66193E+03     0.24984E+02     0.24984E+02  0        21   30        24   27
        0.00735      0.73640E+03    0.73661E+03     0.24987E+02     0.24987E+02  0        22   31        25   28
       -0.53984      0.92785E+03    0.90802E+03     0.24992E+02     0.24992E+02  0        23   32        26   29
       -0.83513      0.82600E+03    0.79885E+03     0.24990E+02     0.24990E+02  0        24   33        27   30
        0.07329      0.55613E+03    0.55777E+03     0.24977E+02     0.24977E+02  0        25   34        28   31
        1.02672      0.33278E+03    0.34681E+03     0.24933E+02     0.24855E+02  1        26   35        29   32
        1.25268      0.31911E+03    0.33783E+03     0.24925E+02     0.21967E+02  1        27   36        30   33
        0.63145      0.37280E+03    0.38236E+03     0.24944E+02     0.24944E+02  0        28   37        31   34
       -0.13118      0.41015E+03    0.40800E+03     0.24953E+02     0.24953E+02  0        29   38        32   35
       -0.14927      0.33485E+03    0.33285E+03     0.24928E+02     0.24928E+02  0        30   39        33   36
       -0.09973      0.31883E+03    0.31756E+03     0.24920E+02     0.24920E+02  0        31   40        34   37
        0.18004      0.27812E+03    0.28014E+03     0.24892E+02     0.24892E+02  0        32   41        35   38
        0.22628      0.23471E+03    0.23686E+03     0.24846E+02     0.24846E+02  0        33   42        36   39
        0.10894      0.24147E+03    0.24253E+03     0.24852E+02     0.24852E+02  0        34   43        37   40
       -0.03304      0.26622E+03    0.26586E+03     0.24877E+02     0.24877E+02  0        35   44        38   41
        0.11544      0.27629E+03    0.27757E+03     0.24883E+02     0.24883E+02  0        36   45        39   42
        0.23749      0.27614E+03    0.27879E+03     0.24881E+02     0.24881E+02  0        37   46        40   43
        0.42713      0.24585E+03    0.25012E+03     0.24847E+02     0.24847E+02  0        38   47        41   44
        0.36875      0.21292E+03    0.21611E+03     0.24793E+02     0.24793E+02  0        39   48        42   45
        0.68713      0.15809E+03    0.16257E+03     0.24623E+02     0.24623E+02  0        40   49        43   46
        0.85914      0.19409E+03    0.20094E+03     0.24745E+02     0.24745E+02  0        41   50        44   47
        0.46413      0.31328E+03    0.31918E+03     0.24899E+02     0.24899E+02  0        42   51        45   48
        0.68104      0.65923E+03    0.68293E+03     0.24977E+02     0.19283E+02  1        43   52        46   49
        0.51036      0.79615E+03    0.81994E+03     0.24984E+02     0.17335E+02  1        44   53        47   50
        1.00764      0.53840E+03    0.56504E+03     0.24964E+02     0.20860E+02  1        45   54        48   51
        0.77829      0.29371E+03    0.30543E+03     0.24880E+02     0.19901E+02  1        46   55        49   52
        0.80403      0.38205E+03    0.39604E+03     0.24928E+02     0.22348E+02  1        47   56        50   53
        0.15611      0.54470E+03    0.54811E+03     0.24964E+02     0.24964E+02  0        48   57        51   54
        0.27909      0.10324E+04    0.10442E+04     0.24990E+02     0.24399E+02  1        49   58        52   55
       -2.47769      0.53290E+03    0.47512E+03     0.24934E+02     0.21591E+02  1         1   13         5    9
        1.27672      0.34291E+03    0.37039E+03     0.24930E+02     0.16562E+02  1         2   14         6   10
        0.86082      0.43937E+03    0.45610E+03     0.24957E+02     0.23035E+02  1         3   15         7   11
       -0.89523      0.64039E+03    0.61784E+03     0.24979E+02     0.24979E+02  0         4   16         8   12
       -1.53442      0.77429E+03    0.72422E+03     0.24986E+02     0.22951E+02  1         5   17         9   13
        0.14949      0.80980E+03    0.81466E+03     0.24987E+02     0.24987E+02  0         6   18        10   14
        1.64680      0.79911E+03    0.87833E+03     0.24986E+02     0.17422E+02  1         7   19        11   15
        0.80014      0.65416E+03    0.68576E+03     0.24980E+02     0.16961E+02  1         8   20        12   16
        1.80140      0.65549E+03    0.73500E+03     0.24979E+02     0.15734E+02  1         9   21        13   17
        1.34548      0.57707E+03    0.62818E+03     0.24973E+02     0.15856E+02  1        10   22        14   18
        1.71096      0.60752E+03    0.66886E+03     0.24975E+02     0.17789E+02  1        11   23        15   19
        0.95118      0.83851E+03    0.87105E+03     0.24987E+02     0.24987E+02  0        12   24        16   20
       -0.47020      0.94914E+03    0.93145E+03     0.24990E+02     0.24990E+02  0        13   25        17   21
       -1.30525      0.99983E+03    0.94895E+03     0.24991E+02     0.24991E+02  0        14   26        18   22
       -1.46312      0.99356E+03    0.93402E+03     0.24990E+02     0.23676E+02  1        15   27        19   23
       -1.27746      0.73189E+03    0.69240E+03     0.24982E+02     0.23031E+02  1        16   28        20   24
       -1.16431      0.65573E+03    0.62587E+03     0.24977E+02     0.24977E+02  0        17   29        21   25
       -0.00636      0.49094E+03    0.49082E+03     0.24958E+02     0.24958E+02  0        18   30        22   26
        0.01471      0.41960E+03    0.41985E+03     0.24942E+02     0.24942E+02  0        19   31        23   27
       -0.11424      0.44779E+03    0.44574E+03     0.24948E+02     0.24948E+02  0        20   32        24   28
       -0.05630      0.45692E+03    0.45589E+03     0.24950E+02     0.24950E+02  0        21   33        25   29
       -0.11057      0.48556E+03    0.48323E+03     0.24955E+02     0.23040E+02  1        22   34        26   30
        0.02290      0.46561E+03    0.46614E+03     0.24950E+02     0.20211E+02  1        23   35        27   31
        0.92547      0.31876E+03    0.33305E+03     0.24892E+02     0.21108E+02  1        24   36        28   32
        1.31856      0.22852E+03    0.24481E+03     0.24787E+02     0.19148E+02  1        25   37        29   33
        1.37174      0.18682E+03    0.20219E+03     0.24680E+02     0.17359E+02  1        26   38        30   34
        1.39540      0.17714E+03    0.19211E+03     0.24639E+02     0.17199E+02  1        27   39        31   35
        0.97332      0.19436E+03    0.20270E+03     0.24693E+02     0.23187E+02  1        28   40        32   36
        0.48590      0.19017E+03    0.19395E+03     0.24676E+02     0.24676E+02  0        29   41        33   37
        0.40617      0.15401E+03    0.15713E+03     0.24502E+02     0.20244E+02  1        30   42        34   38
        0.35159      0.14158E+03    0.14430E+03     0.24406E+02     0.18496E+02  1        31   43        35   39
       -0.09263      0.14113E+03    0.14050E+03     0.24393E+02     0.20613E+02  1        32   44        36   40
       -0.02553      0.15062E+03    0.15045E+03     0.24456E+02     0.22463E+02  1        33   45        37   41
        0.09766      0.15897E+03    0.15960E+03     0.24505E+02     0.24505E+02  0        34   46        38   42
        0.29375      0.13446E+03    0.13610E+03     0.24305E+02     0.24305E+02  0        35   47        39   43
        0.41284      0.13865E+03    0.14114E+03     0.24333E+02     0.23151E+02  1        36   48        40   44
        0.66353      0.10486E+03    0.10830E+03     0.23853E+02     0.20502E+02  1        37   49        41   45
        0.83179      0.74657E+02    0.78460E+02     0.22846E+02     0.16742E+02  1        38   50        42   46
        0.68101      0.93106E+02    0.96621E+02     0.23531E+02     0.18380E+02  1        39   51        43   47
        0.93884      0.13291E+03    0.14002E+03     0.24236E+02     0.18026E+02  1        40   52        44   48
        1.06147      0.23730E+03    0.25581E+03     0.24749E+02     0.14130E+02  1        41   53        45   49
        1.04235      0.20669E+03    0.22335E+03     0.24666E+02     0.13452E+02  1        42   54        46   50
        1.09615      0.16119E+03    0.17480E+03     0.24452E+02     0.13518E+02  1        43   55        47   51
        1.02148      0.15890E+03    0.17134E+03     0.24430E+02     0.13559E+02  1        44   56        48   52
        0.46899      0.20701E+03    0.21252E+03     0.24651E+02     0.17856E+02  1        46   58        50   54
       -0.24070      0.49811E+03    0.49318E+03     0.24894E+02     0.24232E+02  1         1   16         6   11
       -0.28046      0.44113E+03    0.43593E+03     0.24934E+02     0.23623E+02  1         2   17         7   12
       -1.72905      0.55062E+03    0.49486E+03     0.24957E+02     0.16196E+02  1         3   18         8   13
       -1.88368      0.47475E+03    0.42356E+03     0.24942E+02     0.16511E+02  1         4   19         9   14
       -0.99285      0.43445E+03    0.41651E+03     0.24931E+02     0.23544E+02  1         5   20        10   15
        0.48054      0.37769E+03    0.38790E+03     0.24908E+02     0.18016E+02  1         6   21        11   16
        1.91159      0.37404E+03    0.45872E+03     0.24906E+02     0.93674E+01  1         7   22        12   17
        1.97452      0.31493E+03    0.40058E+03     0.24866E+02     0.82075E+01  1         8   23        13   18
        2.02267      0.34373E+03    0.42170E+03     0.24886E+02     0.98932E+01  1         9   24        14   19
        1.79276      0.35844E+03    0.42338E+03     0.24894E+02     0.10767E+02  1        10   25        15   20
        1.97390      0.46869E+03    0.54788E+03     0.24938E+02     0.12645E+02  1        11   26        16   21
        1.06907      0.56132E+03    0.59208E+03     0.24956E+02     0.20041E+02  1        12   27        17   22
       -0.57391      0.62968E+03    0.61312E+03     0.24965E+02     0.21533E+02  1        13   28        18   23
       -0.46865      0.49862E+03    0.48752E+03     0.24943E+02     0.20804E+02  1        14   29        19   24
       -0.98426      0.43897E+03    0.41938E+03     0.24926E+02     0.21567E+02  1        15   30        20   25
       -0.54095      0.34945E+03    0.34100E+03     0.24882E+02     0.22102E+02  1        16   31        21   26
       -0.23162      0.34174E+03    0.33821E+03     0.24876E+02     0.22334E+02  1        17   32        22   27
       -0.28357      0.29702E+03    0.29339E+03     0.24834E+02     0.23071E+02  1        18   33        23   28
       -0.21462      0.30380E+03    0.30119E+03     0.24839E+02     0.24839E+02  0        19   34        24   29
       -0.10865      0.26279E+03    0.26161E+03     0.24783E+02     0.24207E+02  1        20   35        25   30
       -0.00195      0.27289E+03    0.27286E+03     0.24797E+02     0.20938E+02  1        21   36        26   31
        0.21855      0.25826E+03    0.26135E+03     0.24771E+02     0.18412E+02  1        22   37        27   32
        1.05636      0.18117E+03    0.19234E+03     0.24535E+02     0.17647E+02  1        23   38        28   33
        1.45418      0.11381E+03    0.12681E+03     0.23856E+02     0.13447E+02  1        24   39        29   34
        1.45688      0.11381E+03    0.12753E+03     0.23842E+02     0.12797E+02  1        25   40        30   35
        1.45728      0.88618E+02    0.10068E+03     0.23154E+02     0.11418E+02  1        26   41        31   36
        1.30441      0.72940E+02    0.82108E+02     0.22381E+02     0.11017E+02  1        27   42        32   37
        0.98330      0.89758E+02    0.95903E+02     0.23152E+02     0.14849E+02  1        28   43        33   38
        0.56270      0.10428E+03    0.10826E+03     0.23576E+02     0.15013E+02  1        29   44        34   39
        0.03763      0.83696E+02    0.83914E+02     0.22862E+02     0.14472E+02  1        30   45        35   40
        0.05887      0.85689E+02    0.86029E+02     0.22927E+02     0.14884E+02  1        31   46        36   41
        0.01159      0.97694E+02    0.97759E+02     0.23341E+02     0.17222E+02  1        32   47        37   42
        0.03098      0.85209E+02    0.85364E+02     0.22865E+02     0.17080E+02  1        33   48        38   43
        0.22598      0.66824E+02    0.67751E+02     0.21738E+02     0.16395E+02  1        34   49        39   44
        0.48849      0.68880E+02    0.70962E+02     0.21862E+02     0.16408E+02  1        35   50        40   45
        0.31720      0.55147E+02    0.56364E+02     0.20513E+02     0.14539E+02  1        36   51        41   46
        0.55708      0.52706E+02    0.55011E+02     0.20163E+02     0.13012E+02  1        37   52        42   47
        0.81682      0.64313E+02    0.68731E+02     0.21384E+02     0.12294E+02  1        38   53        43   48
        0.60638      0.69845E+02    0.73843E+02     0.21806E+02     0.10893E+02  1        39   54        44   49
        0.79644      0.61544E+02    0.67124E+02     0.21058E+02     0.91772E+01  1        40   55        45   50
        0.89679      0.78024E+02    0.85569E+02     0.22294E+02     0.97157E+01  1        41   56        46   51
        0.99319      0.68667E+02    0.76293E+02     0.21627E+02     0.94302E+01  1        42   57        47   52
        0.29759      0.83645E+02    0.85909E+02     0.22554E+02     0.11142E+02  1        43   58        48   53
       -2.22563      0.47959E+03    0.40428E+03     0.24848E+02     0.13029E+02  1         1   19         7   13
       -1.50362      0.25890E+03    0.23445E+03     0.24730E+02     0.15162E+02  1         2   20         8   14
       -1.77264      0.23227E+03    0.20678E+03     0.24664E+02     0.15247E+02  1         3   21         9   15
       -1.04125      0.19745E+03    0.18800E+03     0.24536E+02     0.21214E+02  1         4   22        10   16
        0.21788      0.20112E+03    0.20384E+03     0.24551E+02     0.16199E+02  1         5   23        11   17
        1.33632      0.19513E+03    0.21715E+03     0.24521E+02     0.12495E+02  1         6   24        12   18
        2.31552      0.18248E+03    0.27007E+03     0.24451E+02     0.59066E+01  1         7   25        13   19
        1.89307      0.20611E+03    0.27264E+03     0.24564E+02     0.67665E+01  1         8   26        14   20
        2.16985      0.21279E+03    0.29495E+03     0.24587E+02     0.66456E+01  1         9   27        15   21
        1.99624      0.20998E+03    0.28360E+03     0.24573E+02     0.66414E+01  1        10   28        16   22
        1.99626      0.23142E+03    0.29541E+03     0.24644E+02     0.81767E+01  1        11   29        17   23
        1.21635      0.32457E+03    0.34939E+03     0.24815E+02     0.16509E+02  1        12   30        18   24
        0.16131      0.35445E+03    0.35768E+03     0.24844E+02     0.17792E+02  1        13   31        19   25
       -0.24162      0.26626E+03    0.26271E+03     0.24724E+02     0.18010E+02  1        14   32        20   26
       -0.56760      0.23576E+03    0.22852E+03     0.24647E+02     0.18196E+02  1        15   33        21   27
        0.06944      0.20184E+03    0.20264E+03     0.24517E+02     0.17466E+02  1        16   34        22   28
       -0.58327      0.20946E+03    0.20339E+03     0.24548E+02     0.19821E+02  1        17   35        23   29
       -0.60686      0.19030E+03    0.18487E+03     0.24451E+02     0.20949E+02  1        18   36        24   30
       -0.30023      0.17139E+03    0.16929E+03     0.24323E+02     0.24292E+02  1        19   37        25   31
       -0.11292      0.16739E+03    0.16644E+03     0.24287E+02     0.19857E+02  1        20   38        26   32
        0.28294      0.13440E+03    0.13670E+03     0.23906E+02     0.16686E+02  1        21   39        27   33
        1.21858      0.86711E+02    0.94642E+02     0.22573E+02     0.13924E+02  1        22   40        28   34
        1.25630      0.62013E+02    0.69717E+02     0.20777E+02     0.10729E+02  1        23   41        29   35
        1.42476      0.54368E+02    0.63869E+02     0.19836E+02     0.88464E+01  1        24   42        30   36
        1.42115      0.53303E+02    0.63492E+02     0.19657E+02     0.81250E+01  1        25   43        31   37
        1.19026      0.43774E+02    0.50472E+02     0.18021E+02     0.83595E+01  1        26   44        32   38
        1.02935      0.44379E+02    0.49698E+02     0.18102E+02     0.90944E+01  1        27   45        33   39
        0.75506      0.53732E+02    0.57949E+02     0.19605E+02     0.99925E+01  1        28   46        34   40
        0.40902      0.56919E+02    0.59187E+02     0.19990E+02     0.10469E+02  1        29   47        35   41
        0.03007      0.54318E+02    0.54468E+02     0.19609E+02     0.10912E+02  1        30   48        36   42
       -0.02205      0.54480E+02    0.54380E+02     0.19596E+02     0.11907E+02  1        31   49        37   43
        0.00674      0.52675E+02    0.52702E+02     0.19301E+02     0.12979E+02  1        32   50        38   44
        0.16387      0.42336E+02    0.42897E+02     0.17418E+02     0.12439E+02  1        33   51        39   45
        0.22566      0.39139E+02    0.39908E+02     0.16662E+02     0.11609E+02  1        34   52        40   46
        0.31471      0.36655E+02    0.37795E+02     0.16000E+02     0.10274E+02  1        35   53        41   47
        0.24235      0.28049E+02    0.28792E+02     0.13376E+02     0.92668E+01  1        36   54        42   48
        0.57804      0.31303E+02    0.33295E+02     0.14385E+02     0.93663E+01  1        37   55        43   49
        0.74180      0.37507E+02    0.41027E+02     0.16068E+02     0.82693E+01  1        38   56        44   50
        0.79953      0.39239E+02    0.43457E+02     0.16448E+02     0.78310E+01  1        39   57        45   51
        0.32743      0.38265E+02    0.39801E+02     0.16171E+02     0.83190E+01  1        40   58        46   52
       -2.59639      0.17039E+03    0.13802E+03     0.23580E+02     0.12325E+02  1         1   22         8   15
       -1.39302      0.10891E+03    0.99772E+02     0.23128E+02     0.15904E+02  1         2   23         9   16
       -0.45280      0.12532E+03    0.12227E+03     0.23544E+02     0.18390E+02  1         3   24        10   17
